Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data (spike),916447,0,180.0,341.595489150345,6.22094400023343,40952.81825999973,52.000001091170574,5088.216674156688,0.0,180,200,210,220,230,240,270,350,39000,40000,41000
,Aggregated,916447,0,180.0,341.595489150345,6.22094400023343,40952.81825999973,52.000001091170574,5088.216674156688,0.0,180,200,210,220,230,240,270,350,39000,40000,41000
