Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data (chaos-500),14623,14623,2,1.8050263569025695,0.9385470002598595,25.517955000395887,16.0,48.83866052144087,48.83866052144087,2,2,2,2,2,3,3,3,13,25,26
GET,/api/data (chaos-delay-10000ms),2448,2448,5000.647293000384,5001.573495294524,5000.647293000384,5014.794130000155,16.0,8.175958487074283,8.175958487074283,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/api/data (chaos-delay-6000ms),2358,2358,5000.635138999769,5001.580514432584,5000.635138999769,5008.604030000242,16.0,7.8753717779906705,7.8753717779906705,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/api/data (chaos-delay-8000ms),2398,2398,5000.603039999987,5001.587995179318,5000.603039999987,5013.528203000078,16.0,8.00896587091672,8.00896587091672,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/api/data (normal),43659,0,17,16.748902976522587,6.076470999687444,50.22223200012377,51.999381570810144,145.81461257646083,0.0,17,20,22,23,25,26,26,27,33,44,50
GET,/health,7205,0,2,1.6550679997243019,0.8692199999131844,23.391406999962783,2.0,24.063635988304824,0.0,2,2,2,2,2,2,3,3,13,23,23
,Aggregated,72691,21827,13,506.2655184597874,0.8692199999131844,5014.794130000155,36.23396293901583,242.7772052221882,72.89895665742254,13,19,22,23,31,5000,5000,5000,5000,5000,5000
