Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data,1559376,0,54,56.003970461371004,5.949282000074163,499.10309100050654,52.00022573131817,5200.985961953136,0.0,54,67,75,79,92,110,140,160,190,350,500
GET,/health,172634,0,24,29.57098872708115,0.7489509998777066,344.08200699999725,2.0,575.7860904334925,0.0,24,40,48,54,65,73,80,85,100,190,340
,Aggregated,1732010,0,52,53.36932552934462,0.7489509998777066,499.10309100050654,47.0165714978551,5776.772052386629,0.0,52,65,73,77,90,110,130,160,180,340,500
