Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data,654223,0,160.0,178.3092870687396,5.90879599985783,60270.47263500026,52.00003209914662,2183.8222822184675,0.0,160,170,180,190,260,280,350,370,580,60000,60000
GET,/health,72786,0,76,114.04493332427977,0.6979959998716367,60167.39611100002,2.0,242.9625504354836,0.0,76,87,150,160,180,250,280,290,460,60000,60000
,Aggregated,727009,0,160.0,171.8753292337707,0.6979959998716367,60270.47263500026,46.994176138122086,2426.784832653951,0.0,160,170,180,190,260,280,350,370,580,60000,60000
