Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data,576235,0,84,83.74356322348403,5.640073000108714,401.1433590000024,52.0,1923.3368326604332,0.0,84,100,120,130,150,170,180,190,270,320,400
POST,/api/data (POST),71980,0,84,83.66484426323908,5.8347130000129255,378.9678419999518,52.0,240.25230195128373,0.0,84,100,120,130,150,170,180,190,270,340,380
GET,/health,72551,0,30,36.82144387867905,0.5922990000044592,380.0023299999111,2.0,242.15816558582364,0.0,30,44,55,63,79,91,130,160,220,330,380
,Aggregated,720766,0,76,79.01260633686091,0.5922990000044592,401.1433590000024,46.967090567535095,2405.7473001975404,0.0,76,100,120,130,150,170,180,190,270,320,400
