Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data (spike),483381,0,380.0,699.7064312566415,6.121809000433132,11144.205890999729,52.000010343807475,2690.079600293079,0.0,380,410,480,500,630,890,9900,10000,11000,11000,11000
,Aggregated,483381,0,380.0,699.7064312566415,6.121809000433132,11144.205890999729,52.000010343807475,2690.079600293079,0.0,380,410,480,500,630,890,9900,10000,11000,11000,11000
