Timestamp,RequestsPerSec,AvgLatency,ActiveBackends
2026-04-19T01:32:40Z,0.00,0.00,2
2026-04-19T01:32:45Z,0.00,0.00,2
2026-04-19T01:32:50Z,0.00,0.00,2
2026-04-19T01:32:55Z,0.00,0.00,2
2026-04-19T01:33:00Z,0.00,0.00,2
2026-04-19T01:33:05Z,0.00,0.00,2
2026-04-19T01:33:10Z,0.00,0.00,2
2026-04-19T01:33:15Z,0.00,0.00,2
2026-04-19T01:33:20Z,0.00,0.00,2
2026-04-19T01:33:25Z,0.00,0.00,2
2026-04-19T01:33:30Z,0.00,0.00,2
2026-04-19T01:33:35Z,0.00,0.00,2
2026-04-19T01:33:40Z,0.00,0.00,2
2026-04-19T01:33:45Z,0.00,0.00,2
2026-04-19T01:33:50Z,0.00,0.00,2
2026-04-19T01:33:55Z,0.00,0.00,2
2026-04-19T01:34:00Z,0.00,0.00,2
2026-04-19T01:34:05Z,0.00,0.00,2
2026-04-19T01:34:10Z,0.00,0.00,2
2026-04-19T01:34:15Z,0.00,0.00,2
2026-04-19T01:34:20Z,0.00,0.00,2
2026-04-19T01:34:25Z,0.00,0.00,2
2026-04-19T01:34:30Z,0.00,0.00,2
2026-04-19T01:34:35Z,0.00,0.00,2
2026-04-19T01:34:40Z,0.00,0.00,2
2026-04-19T01:34:45Z,0.00,0.00,2
2026-04-19T01:34:50Z,0.00,0.00,2
2026-04-19T01:34:55Z,0.00,0.00,2
2026-04-19T01:35:00Z,0.00,0.00,2
2026-04-19T01:35:05Z,0.00,0.00,2
2026-04-19T01:35:10Z,0.00,0.00,2
2026-04-19T01:35:15Z,0.00,0.00,2
2026-04-19T01:35:20Z,0.00,0.00,2
2026-04-19T01:35:25Z,0.00,0.00,2
2026-04-19T01:35:30Z,0.00,0.00,2
2026-04-19T01:35:35Z,0.00,0.00,2
2026-04-19T01:35:40Z,0.00,0.00,2
2026-04-19T01:35:45Z,0.00,0.00,2
2026-04-19T01:35:50Z,0.00,0.00,2
2026-04-19T01:35:55Z,0.00,0.00,2
2026-04-19T01:36:00Z,0.08,21.71,2
2026-04-19T01:36:05Z,0.42,113.02,2
2026-04-19T01:36:10Z,1.07,156.90,2
2026-04-19T01:36:15Z,1.59,180.54,2
2026-04-19T01:36:20Z,2.25,173.51,2
2026-04-19T01:36:25Z,2.74,185.54,2
2026-04-19T01:36:30Z,3.03,207.49,2
2026-04-19T01:36:35Z,3.42,222.63,2
2026-04-19T01:36:40Z,3.80,229.59,2
2026-04-19T01:36:45Z,4.32,220.62,2
2026-04-19T01:36:50Z,4.69,225.83,2
2026-04-19T01:36:55Z,5.13,223.37,2
2026-04-19T01:37:00Z,5.48,225.73,2
2026-04-19T01:37:05Z,5.84,225.99,2
2026-04-19T01:37:10Z,6.16,227.42,2
2026-04-19T01:37:15Z,6.47,229.68,2
2026-04-19T01:37:20Z,6.78,227.14,2
2026-04-19T01:37:25Z,7.00,233.37,2
2026-04-19T01:37:30Z,7.28,236.35,2
2026-04-19T01:37:35Z,7.57,237.09,2
2026-04-19T01:37:40Z,7.95,231.52,2
2026-04-19T01:37:45Z,8.18,234.72,2
2026-04-19T01:37:50Z,8.50,231.56,2
2026-04-19T01:37:55Z,8.76,230.55,2
2026-04-19T01:38:00Z,8.93,235.17,2
2026-04-19T01:38:05Z,9.17,234.47,2
2026-04-19T01:38:10Z,9.47,232.89,2
2026-04-19T01:38:15Z,9.81,228.05,2
2026-04-19T01:38:20Z,9.98,228.85,2
2026-04-19T01:38:25Z,10.27,227.48,2
