Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data,205804,1,20,21.40510454859945,1.6256390000535248,205.89763300006325,52.70220695418942,1727.5777180551556,0.008394286398977453,20,24,26,28,36,42,49,53,96,170,210
GET,/health,23077,0,1,4.3687952060060775,0.5404720000115049,192.24702799999704,2.0,193.71494722920266,0.0,1,2,2,4,15,21,28,32,48,120,190
,Aggregated,228881,1,19,19.687413212494477,0.5404720000115049,205.89763300006325,47.59014072815131,1921.2926652843582,0.008394286398977453,19,23,25,27,35,41,48,52,92,170,210
