Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776503328,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776503329,5,,Aggregated,0.000000,0.000000,2,2,6,6,6,10,10,10,10,10,10,16,0,2,3.4858352491937694,1.2406960013322532,9.700954993604682,77.5
1776503330,10,,Aggregated,0.000000,0.000000,2,2,2,4,6,6,10,10,10,10,10,45,0,2,2.738715310503418,1.1210340016987175,9.700954993604682,79.06666666666666
1776503331,15,,Aggregated,12.000000,0.000000,2,2,2,2,5,6,6,10,10,10,10,89,35,2,2.055419999399756,0.5165339971426874,9.700954993604682,55.28089887640449
1776503332,20,,Aggregated,17.000000,0.000000,1,2,2,2,4,6,6,6,10,10,10,149,95,1,1.5921933152505834,0.48642999900039285,9.700954993604682,41.07382550335571
1776503333,25,,Aggregated,25.666667,7.666667,1,2,2,2,3,5,6,6,10,10,10,217,127,1,1.5667328523637722,0.48642999900039285,9.700954993604682,44.465437788018434
1776503334,30,,Aggregated,31.750000,18.250000,1,2,2,2,3,5,6,10,5000,5000,5000,298,170,1,35.109244144034115,0.45752900041406974,5001.985069000511,45.26510067114094
1776503335,35,,Aggregated,39.400000,25.200000,1,2,2,2,2,4,6,6,5000,5000,5000,406,278,1,25.98146296276099,0.45752900041406974,5001.985069000511,38.54433497536946
1776503336,40,,Aggregated,44.666667,23.333333,1,1,2,2,2,3,6,6,5000,5000,5000,521,393,1,30.02139160824844,0.45752900041406974,5001.985069000511,34.44337811900192
1776503337,45,,Aggregated,52.142857,33.857143,1,1,2,2,2,3,6,6,5000,5000,5000,652,460,1,24.260700260653437,0.4302660017856397,5001.985069000511,36.920245398773005
1776503338,50,,Aggregated,59.625000,43.625000,1,2,2,2,2,3,6,6,5000,5000,5000,795,544,1,38.9979727910363,0.4302660017856397,5001.985069000511,38.22641509433962
1776503339,50,,Aggregated,66.444444,51.000000,1,2,2,2,2,3,6,6,5000,5000,5000,927,607,1,39.02285008722741,0.4302660017856397,5001.985069000511,39.926645091693636
1776503340,50,,Aggregated,73.400000,48.300000,1,1,2,2,2,3,5,6,5000,5000,5000,1066,743,1,34.028055866601754,0.4302660017856397,5001.985069000511,37.49906191369606
1776503341,50,,Aggregated,86.200000,60.600000,1,1,2,2,2,3,5,6,5000,5000,5000,1193,870,1,30.480077217743304,0.4302660017856397,5001.985069000511,35.63621123218776
1776503342,50,,Aggregated,96.900000,68.000000,1,1,2,2,2,3,5,6,5000,5000,5000,1338,1015,1,38.46878466123685,0.4302660017856397,5001.985069000511,33.93273542600897
1776503343,50,,Aggregated,106.100000,79.200000,1,1,2,2,2,3,5,9,5000,10000,10000,1483,1092,1,48.350105577012734,0.4302660017856397,10002.363795996644,35.29467296021578
1776503344,50,,Aggregated,114.800000,87.900000,1,1,2,2,2,3,5,10,5000,10000,10000,1630,1239,1,53.25755908939933,0.4302660017856397,10002.363795996644,33.9079754601227
1776503345,50,,Aggregated,122.600000,94.400000,1,1,1,2,2,3,5,10,5000,10000,10000,1776,1385,1,49.05310166820634,0.4302660017856397,10002.363795996644,32.76463963963964
