Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776468336,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776468337,20,,Aggregated,0.000000,0.000000,1,1,9,18,26,28,30,33,33,33,33,65,51,1,6.541443569232377,0.7021799999620271,33.05691900004604,26.646153846153847
1776468338,40,,Aggregated,0.000000,0.000000,1,1,1,2,6,20,28,28,33,33,33,204,190,1,3.1161218970599327,0.595392999912292,33.05691900004604,22.11764705882353
1776468339,60,,Aggregated,18.000000,4.000000,1,1,1,1,5,6,23,28,33,33,33,422,408,1,2.2062708530831077,0.5525970000235247,33.05691900004604,21.023696682464454
1776468340,80,,Aggregated,46.000000,39.000000,1,1,1,1,5,7,18,26,33,33,33,697,683,1,1.8601936140608863,0.5525970000235247,33.05691900004604,20.619799139167863
1776468341,100,,Aggregated,82.666667,78.000000,1,1,1,1,2,6,8,20,30,33,33,1026,1012,1,1.6714446851852383,0.5525970000235247,33.05691900004604,20.42105263157895
1776468342,120,,Aggregated,116.500000,113.000000,1,1,1,1,1,6,10,18,5000,5000,5000,1432,1418,1,8.547012594971575,0.5525970000235247,5008.179243999848,20.29608938547486
1776468343,140,,Aggregated,150.800000,148.000000,1,1,1,1,1,6,10,12,5000,5000,5000,1896,1875,1,6.790416933542693,0.5525970000235247,5008.179243999848,20.285337552742615
1776468344,160,,Aggregated,181.333333,179.000000,1,1,1,1,1,6,8,12,33,5000,5000,2449,2425,1,5.532495645976518,0.5525970000235247,5008.179243999848,20.257247856267863
1776468345,180,,Aggregated,213.714286,211.714286,1,1,1,1,1,6,7,10,30,5000,5000,3048,3024,1,4.655171442255272,0.5525970000235247,5008.179243999848,20.206692913385826
1776468346,200,,Aggregated,247.375000,244.750000,1,1,1,1,1,5,7,10,30,5000,5000,3701,3677,1,4.030686792757402,0.5525970000235247,5008.179243999848,20.17022426371251
1776468347,200,,Aggregated,280.777778,278.111111,1,1,1,1,1,2,7,9,28,5000,5000,4360,4336,1,3.557270748393909,0.5525970000235247,5008.179243999848,20.144495412844037
1776468348,200,,Aggregated,314.300000,311.900000,1,1,1,1,1,2,7,8,28,5000,5000,5037,5013,1,4.197158091919768,0.5402110000432003,5008.179243999848,20.12428032559063
1776468349,200,,Aggregated,376.000000,375.000000,1,1,1,1,1,1,6,8,30,5000,5000,5696,5672,1,3.973028625000358,0.5402110000432003,5008.179243999848,20.109901685393258
1776468350,200,,Aggregated,435.700000,434.700000,1,1,1,1,1,1,6,7,28,5000,5000,6356,6332,1,3.6559889674326396,0.5402110000432003,5008.179243999848,20.09848961611076
1776468351,200,,Aggregated,486.300000,485.300000,1,1,1,1,1,1,6,7,28,5000,5000,7025,7001,1,3.3949302730252064,0.5402110000432003,5008.179243999848,20.089110320284696
1776468352,200,,Aggregated,530.800000,529.800000,1,1,1,1,1,1,6,7,28,5000,5000,7680,7656,1,3.1857723608070145,0.5402110000432003,5008.179243999848,20.081510416666667
1776468353,200,,Aggregated,568.200000,567.200000,1,1,1,1,1,1,6,7,28,5000,5000,8331,8305,1,3.0125527535708883,0.5402110000432003,5008.179243999848,20.07598127475693
1776468354,200,,Aggregated,603.000000,602.000000,1,1,1,1,1,1,6,7,28,5000,5000,8991,8957,1,2.8741765509956703,0.5369709999740735,5008.179243999848,20.097097097097098
1776468355,200,,Aggregated,625.300000,624.300000,1,1,1,1,1,1,5,7,28,5000,5000,9652,9618,1,2.740362641421249,0.5369709999740735,5008.179243999848,20.090447575631995
