Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776500549,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776500550,5,,Aggregated,0.000000,0.000000,14,17,17,17,21,24,24,24,24,24,24,16,1,14,14.45002337504775,5.430755001725629,24.092416002531536,43.5625
1776500551,10,,Aggregated,0.000000,0.000000,13,16,18,19,24,25,29,29,29,29,29,44,14,13,11.451501000093147,0.6233419990167022,29.29234800103586,39.43181818181818
1776500552,15,,Aggregated,10.000000,1.000000,13,16,19,21,23,25,26,29,29,29,29,86,15,13,12.585785697558814,0.6233419990167022,29.29234800103586,42.47674418604651
1776500553,20,,Aggregated,15.500000,5.000000,11,16,19,21,24,26,26,27,29,29,29,143,43,11,11.147428572963895,0.5646489953505807,29.29234800103586,39.27972027972028
1776500554,25,,Aggregated,21.666667,4.666667,6,13,16,18,23,25,26,26,29,29,29,209,97,6,8.760891923136144,0.5237959994701669,29.29234800103586,35.057416267942585
1776500555,30,,Aggregated,29.000000,4.000000,1,10,15,17,23,26,27,28,5000,5000,5000,301,172,1,40.63139984368129,0.477315996249672,5001.781245999155,32.222591362126245
1776500556,35,,Aggregated,35.800000,15.800000,1,2,11,13,21,24,26,27,5000,5000,5000,408,279,1,30.186505347955972,0.477315996249672,5001.781245999155,29.017156862745097
1776500557,40,,Aggregated,42.166667,20.666667,1,1,3,10,19,23,26,27,5000,5000,5000,527,398,1,23.55437641545582,0.477315996249672,5001.781245999155,26.98102466793169
1776500558,45,,Aggregated,50.142857,31.714286,1,1,1,3,16,22,26,27,5000,5000,5000,664,535,1,26.38731987801556,0.477315996249672,5001.781245999155,25.53463855421687
1776500559,50,,Aggregated,58.375000,42.250000,1,1,1,3,16,22,26,27,5000,5000,5000,824,673,1,33.9454222390769,0.477315996249672,5001.9635670032585,25.243932038834952
1776500560,50,,Aggregated,65.333333,51.000000,1,1,7,11,19,23,26,27,5000,5000,5000,967,713,1,30.69934467733444,0.477315996249672,5001.9635670032585,27.720785935884177
1776500561,50,,Aggregated,74.000000,61.100000,1,1,6,11,19,23,26,27,5000,5000,5000,1111,827,1,27.220766467075695,0.477315996249672,5001.9635670032585,27.554455445544555
1776500562,50,,Aggregated,87.600000,67.400000,1,1,2,9,18,23,26,26,5000,5000,5000,1246,962,1,24.34426538030766,0.477315996249672,5001.9635670032585,26.735955056179776
1776500563,50,,Aggregated,100.300000,77.000000,1,1,1,6,17,22,25,26,5000,5000,5000,1383,1099,1,21.998578633993375,0.46437199489446357,5001.9635670032585,26.068691250903832
1776500564,50,,Aggregated,110.500000,87.200000,1,1,1,3,16,22,25,26,5000,10000,10000,1525,1231,1,26.67558240507191,0.46437199489446357,10001.183559004858,25.678688524590164
1776500565,50,,Aggregated,119.600000,101.200000,1,1,1,2,16,22,25,27,5000,10000,10000,1680,1386,1,39.160521555220924,0.46437199489446357,10001.183559004858,25.142857142857142
1776500566,50,,Aggregated,126.300000,107.900000,1,1,1,1,14,21,25,27,5000,10000,10000,1843,1549,1,43.899037131737224,0.46437199489446357,10001.183559004858,24.68149755832881
1776500567,50,,Aggregated,133.900000,117.400000,1,1,1,1,13,21,25,27,5000,10000,10000,2011,1717,1,40.2899203260896,0.46437199489446357,10001.183559004858,24.290402784684236
1776500568,50,,Aggregated,139.700000,123.200000,1,1,1,1,12,20,24,26,5000,10000,10000,2174,1880,1,37.326676064751396,0.46437199489446357,10001.183559004858,23.968721251149955
1776500569,50,,Aggregated,144.600000,128.100000,1,1,1,1,12,20,24,26,5000,10000,10000,2329,2008,1,35.05656016392183,0.46437199489446357,10001.183559004858,24.018892228424217
1776500570,50,,Aggregated,149.000000,132.500000,1,1,1,1,13,20,24,26,5000,10000,10000,2486,2121,1,33.145890153187,0.46437199489446357,10001.183559004858,24.254625905068384
