Timestamp,RequestsPerSec,AvgLatency,ActiveBackends
2026-04-19T01:43:24Z,0.00,0.00,2
2026-04-19T01:43:29Z,0.00,0.00,2
2026-04-19T01:43:34Z,0.00,0.00,2
2026-04-19T01:43:39Z,0.00,0.00,2
2026-04-19T01:43:44Z,0.00,0.00,2
2026-04-19T01:43:49Z,0.00,0.00,2
2026-04-19T01:43:54Z,0.00,0.00,2
2026-04-19T01:43:59Z,0.00,0.00,2
2026-04-19T01:44:04Z,0.00,0.00,2
2026-04-19T01:44:09Z,0.00,0.00,2
2026-04-19T01:44:14Z,0.00,0.00,2
2026-04-19T01:44:19Z,0.00,0.00,2
2026-04-19T01:44:24Z,0.00,0.00,2
2026-04-19T01:44:29Z,0.00,0.00,2
2026-04-19T01:44:34Z,0.00,0.00,2
2026-04-19T01:44:39Z,0.00,0.00,2
2026-04-19T01:44:44Z,0.00,0.00,2
2026-04-19T01:44:49Z,0.00,0.00,2
2026-04-19T01:44:54Z,0.00,0.00,2
2026-04-19T01:44:59Z,0.00,0.00,2
2026-04-19T01:45:04Z,0.00,0.00,2
2026-04-19T01:45:09Z,0.00,0.00,2
2026-04-19T01:45:14Z,0.00,0.00,2
2026-04-19T01:45:19Z,0.00,0.00,2
2026-04-19T01:45:24Z,0.00,0.00,2
2026-04-19T01:45:29Z,0.00,0.00,2
2026-04-19T01:45:34Z,0.00,0.00,2
2026-04-19T01:45:39Z,0.00,0.00,2
2026-04-19T01:45:44Z,0.00,0.00,2
2026-04-19T01:45:49Z,0.00,0.00,2
2026-04-19T01:45:54Z,0.00,0.00,2
2026-04-19T01:45:59Z,0.00,0.00,2
2026-04-19T01:46:04Z,0.00,0.00,2
2026-04-19T01:46:09Z,0.00,0.00,2
2026-04-19T01:46:14Z,0.00,0.00,2
2026-04-19T01:46:19Z,0.00,0.00,2
2026-04-19T01:46:24Z,0.00,0.00,2
2026-04-19T01:46:29Z,0.00,0.00,2
2026-04-19T01:46:34Z,0.00,0.00,2
2026-04-19T01:46:39Z,0.00,0.00,2
2026-04-19T01:46:44Z,0.00,0.00,2
2026-04-19T01:46:49Z,0.00,0.00,2
2026-04-19T01:46:54Z,0.00,0.00,2
2026-04-19T01:46:59Z,0.02,17.00,2
2026-04-19T01:47:04Z,0.43,76.62,2
2026-04-19T01:47:09Z,0.98,141.07,2
2026-04-19T01:47:14Z,1.55,188.85,2
2026-04-19T01:47:19Z,2.14,208.31,2
2026-04-19T01:47:24Z,2.65,220.26,2
2026-04-19T01:47:29Z,3.11,238.99,2
2026-04-19T01:47:34Z,3.67,233.01,2
2026-04-19T01:47:39Z,4.18,228.86,2
2026-04-19T01:47:44Z,4.65,236.43,2
2026-04-19T01:47:49Z,5.05,236.39,2
2026-04-19T01:47:54Z,5.48,240.59,2
2026-04-19T01:47:59Z,5.84,241.89,2
2026-04-19T01:48:04Z,6.28,247.14,2
2026-04-19T01:48:09Z,6.61,247.93,2
2026-04-19T01:48:14Z,6.99,250.18,2
2026-04-19T01:48:19Z,7.38,249.38,2
2026-04-19T01:48:24Z,7.64,251.63,2
2026-04-19T01:48:29Z,7.96,254.36,2
2026-04-19T01:48:34Z,8.29,253.98,2
2026-04-19T01:48:39Z,8.54,257.53,2
2026-04-19T01:48:44Z,8.95,253.06,2
2026-04-19T01:48:49Z,9.24,253.32,2
2026-04-19T01:48:54Z,9.64,250.13,2
2026-04-19T01:48:59Z,9.89,250.61,2
2026-04-19T01:49:04Z,10.08,254.36,2
2026-04-19T01:49:09Z,10.31,254.58,2
2026-04-19T01:49:14Z,10.58,255.00,2
2026-04-19T01:49:19Z,10.83,254.57,2
2026-04-19T01:49:24Z,11.09,254.30,2
