Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/compute,6035,0,14,97.52840382833192,8.028624999951717,1215.4272479997417,83.0,20.140173276723857,0.0,14,25,100,170,340,490,650,770,1100,1200,1200
GET,/api/data,4570,0,20,49.07236403960717,6.149713000013435,698.7004620000334,52.0,15.251133699192714,0.0,20,23,26,32,150,250,330,380,550,700,700
GET,/api/payload (1MB),2883,0,6,26.07230557543963,3.1279939998967166,909.9878570000328,1016880.0,9.621229421175622,0.0,6,7,8,16,76,160,210,280,500,910,910
GET,/api/stream (chunked),1472,0,2004.6618110000054,2130.5077900563915,2004.6618110000054,3265.1589779998176,390.0,4.912400176195115,0.0,2000,2100,2200,2300,2400,2600,2700,2800,3200,3300,3300
,Aggregated,14960,0,15,268.991881330348,3.1279939998967166,3265.1589779998176,196054.6567513369,49.92493657328731,0.0,15,26,110,200,900,2000,2200,2400,2800,3200,3300
