Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776501197,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776501198,20,,Aggregated,0.000000,0.000000,17,21,23,25,27,30,30,32,32,32,32,61,1,17,16.491685000622308,1.0481550052645616,32.339810000848956,49.08196721311475
1776501199,40,,Aggregated,0.000000,0.000000,7,14,18,20,24,27,30,30,32,32,32,190,86,7,9.505112295262638,0.4407860033097677,32.339810000848956,36.21578947368421
1776501200,60,,Aggregated,31.000000,1.000000,1,1,10,13,20,25,27,30,32,32,32,372,256,1,5.760253997665444,0.4407860033097677,32.339810000848956,29.169354838709676
1776501201,80,,Aggregated,60.000000,17.500000,1,1,9,12,19,23,26,28,32,32,32,623,447,1,5.345404035505487,0.43527200614335015,32.339810000848956,28.47672552166934
1776501202,100,,Aggregated,89.000000,50.333333,1,1,1,6,16,21,25,27,32,32,32,920,744,1,3.9611726883342033,0.43527200614335015,32.339810000848956,25.74021739130435
1776501203,120,,Aggregated,120.000000,91.000000,1,1,1,1,12,19,25,27,5000,5000,5000,1310,1134,1,18.358717293343915,0.4191230036667548,5012.3744619995705,24.019083969465647
1776501204,140,,Aggregated,151.000000,115.800000,1,1,1,1,7,17,24,27,5000,5000,5000,1770,1594,1,19.497933354391353,0.3942969997297041,5012.3744619995705,22.97005649717514
1776501205,160,,Aggregated,182.666667,153.333333,1,1,1,1,6,13,23,25,5000,5000,5000,2298,2122,1,17.4100335579849,0.3942969997297041,5012.3744619995705,22.28590078328982
1776501206,180,,Aggregated,213.857143,188.714286,1,1,1,1,6,11,20,25,5000,5000,5000,2903,2727,1,20.851547273939183,0.3942969997297041,5012.3744619995705,21.80399586634516
1776501207,200,,Aggregated,251.125000,229.125000,1,1,1,1,1,7,19,25,5000,5000,5000,3572,3396,1,17.107103654289173,0.3942969997297041,5012.3744619995705,21.466125419932812
1776501208,200,,Aggregated,284.000000,264.444444,1,1,1,1,1,6,18,23,5000,5000,5000,4238,4062,1,14.52976615861063,0.3942969997297041,5012.3744619995705,21.235724398301084
1776501209,200,,Aggregated,318.600000,301.000000,1,1,1,1,1,6,16,23,5000,5000,5000,4903,4717,1,12.673903679810365,0.3942969997297041,5012.3744619995705,21.122578013461148
1776501210,200,,Aggregated,380.600000,366.000000,1,1,1,1,1,6,15,21,5000,5000,5000,5591,5405,1,11.200272815081334,0.38874800520716235,5012.3744619995705,20.984439277410125
1776501211,200,,Aggregated,439.200000,430.100000,1,1,1,1,1,6,16,22,5000,5000,5000,6244,6019,1,10.213931644164317,0.38874800520716235,5012.3744619995705,21.069666880205
1776501212,200,,Aggregated,491.600000,484.600000,1,1,1,1,1,6,15,21,5000,5000,5000,6899,6674,1,9.31175401539104,0.38874800520716235,5012.3744619995705,20.968111320481228
1776501213,200,,Aggregated,538.500000,531.500000,1,1,1,1,1,5,13,20,5000,5000,5000,7566,7341,1,8.553475098900428,0.38874800520716235,5012.3744619995705,20.8827650013217
1776501214,200,,Aggregated,576.500000,571.600000,1,1,1,1,1,2,12,20,5000,5000,5000,8230,8005,1,8.528499945466224,0.38874800520716235,5012.3744619995705,20.811057108140947
1776501215,200,,Aggregated,608.600000,603.700000,1,1,1,1,1,1,11,20,5000,5000,5000,8904,8679,1,7.936099968908081,0.37755799712613225,5012.3744619995705,20.74966307277628
1776501216,200,,Aggregated,632.500000,627.600000,1,1,1,1,1,1,10,19,5000,5000,5000,9569,9344,1,9.001912079757824,0.37755799712613225,5012.3744619995705,20.69631100428467
1776501217,200,,Aggregated,649.000000,644.100000,1,1,1,1,1,1,10,19,5000,5000,5000,10233,10008,1,8.462308075172349,0.37755799712613225,5012.3744619995705,20.651128701260628
1776501218,200,,Aggregated,661.200000,656.300000,1,1,1,1,1,1,9,18,5000,5000,5000,10890,10665,1,7.997763551899869,0.37755799712613225,5012.3744619995705,20.611845730027547
1776501219,200,,Aggregated,665.300000,660.400000,1,1,1,1,1,1,10,19,5000,5000,5000,11553,11286,1,7.6338249411557015,0.37755799712613225,5012.3744619995705,20.695317233618972
1776501220,200,,Aggregated,665.500000,660.600000,1,1,1,1,1,1,10,18,5000,5000,5000,12221,11954,1,7.254891911967059,0.37755799712613225,5012.3744619995705,20.65731118566402
1776501221,200,,Aggregated,663.900000,659.000000,1,1,1,1,1,1,10,19,5000,5000,5000,12876,12581,1,6.955945042257518,0.37755799712613225,5012.3744619995705,20.690664802733767
1776501222,200,,Aggregated,663.400000,655.300000,1,1,1,1,1,1,10,18,5000,5000,5000,13508,13213,1,6.663273827527763,0.37755799712613225,5012.3744619995705,20.658350607047677
1776501223,200,,Aggregated,660.500000,652.400000,1,1,1,1,1,1,9,18,5000,5000,5000,14148,13853,1,6.393601212204439,0.37755799712613225,5012.3744619995705,20.62856940910376
1776501224,200,,Aggregated,660.400000,653.400000,1,1,1,1,1,1,8,18,5000,5000,5000,14786,14491,1,6.823855106129109,0.37755799712613225,5012.3744619995705,20.600906262680915
1776501225,200,,Aggregated,657.800000,650.800000,1,1,1,1,1,1,7,17,5000,5000,5000,15431,15136,1,6.567618407893063,0.37755799712613225,5012.3744619995705,20.575788996176527
1776501226,200,,Aggregated,657.200000,650.200000,1,1,1,1,1,1,7,17,5000,5000,5000,16084,15789,1,7.575708234031238,0.37755799712613225,5012.3744619995705,20.551417557821438
1776501227,200,,Aggregated,652.400000,645.400000,1,1,1,1,1,1,7,16,5000,5000,5000,16760,16465,1,7.29885327011879,0.37755799712613225,5012.3744619995705,20.52917661097852
1776501228,200,,Aggregated,653.100000,646.100000,1,1,1,1,1,1,6,16,5000,5000,5000,17416,17121,1,7.0501457293475465,0.37755799712613225,5012.3744619995705,20.509244372990352
1776501229,200,,Aggregated,650.100000,643.100000,1,1,1,1,1,1,9,19,5000,5000,5000,18091,17693,1,6.90341264155862,0.37755799712613225,5012.3744619995705,20.664916256702227
1776501230,200,,Aggregated,653.200000,646.200000,1,1,1,1,1,1,9,18,5000,5000,5000,18759,18361,1,6.682308324130481,0.37755799712613225,5012.3744619995705,20.641238872008103
1776501231,200,,Aggregated,652.900000,645.900000,1,1,1,1,1,1,9,18,5000,5000,5000,19394,18985,1,6.4952089578925944,0.37755799712613225,5012.3744619995705,20.63576363823863
1776501232,200,,Aggregated,652.100000,639.000000,1,1,1,1,1,1,8,18,5000,5000,5000,20047,19638,1,6.306370990386179,0.37755799712613225,5012.3744619995705,20.61505462163915
1776501233,200,,Aggregated,652.300000,639.200000,1,1,1,1,1,1,7,18,5000,5000,5000,20707,20298,1,6.127924895365556,0.37755799712613225,5012.3744619995705,20.595450813734487
1776501234,200,,Aggregated,651.700000,640.300000,1,1,1,1,1,1,7,17,5000,5000,5000,21353,20944,1,6.901269220500768,0.37755799712613225,5012.3744619995705,20.57668711656442
1776501235,200,,Aggregated,653.300000,641.900000,1,1,1,1,1,1,7,17,5000,5000,5000,22027,21618,1,6.71147683440489,0.37755799712613225,5012.3744619995705,20.55904117673764
1776501236,200,,Aggregated,655.500000,644.100000,1,1,1,1,1,1,6,16,5000,5000,5000,22701,22292,1,6.53286311001213,0.37755799712613225,5012.3744619995705,20.542443064182194
1776501237,200,,Aggregated,658.300000,646.900000,1,1,1,1,1,1,6,16,5000,5000,5000,23359,22950,1,6.368196104986171,0.37755799712613225,5012.3744619995705,20.527162977867203
1776501238,200,,Aggregated,658.200000,646.800000,1,1,1,1,1,1,6,15,5000,5000,5000,24018,23609,1,6.212849862622063,0.37755799712613225,5012.3744619995705,20.512698809226414
1776501239,200,,Aggregated,660.600000,649.200000,1,1,1,1,1,1,6,16,5000,5000,5000,24690,24255,1,6.078059865671442,0.37755799712613225,5012.3744619995705,20.53215876873228
1776501240,200,,Aggregated,658.300000,646.900000,1,1,1,1,1,1,6,15,36,5000,5000,25347,24912,1,5.939511152977309,0.37755799712613225,5012.3744619995705,20.51836509251588
1776501241,200,,Aggregated,659.600000,648.200000,1,1,1,1,1,1,6,15,32,5000,5000,26011,25573,1,5.8196862861651875,0.37755799712613225,5012.3744619995705,20.508592518549843
1776501242,200,,Aggregated,659.100000,655.400000,1,1,1,1,1,1,6,16,32,5000,5000,26680,26242,1,5.717809318872375,0.37755799712613225,5012.3744619995705,20.495839580209896
1776501243,200,,Aggregated,660.600000,656.900000,1,1,1,1,1,1,6,15,32,5000,5000,27332,26894,1,5.6073742738762995,0.37755799712613225,5012.3744619995705,20.484011415190984
1776501244,200,,Aggregated,660.300000,657.400000,1,1,1,1,1,1,6,15,32,5000,5000,27978,27540,1,5.673499832098147,0.37755799712613225,5012.3744619995705,20.472692830080778
1776501245,200,,Aggregated,661.900000,659.000000,1,1,1,1,1,1,6,15,32,5000,5000,28651,28213,1,5.55822864833499,0.37755799712613225,5012.3744619995705,20.461589473316813
1776501246,200,,Aggregated,661.000000,658.100000,1,1,1,1,1,1,6,15,32,5000,5000,29315,28877,1,5.619096664417806,0.37755799712613225,5012.3744619995705,20.450997782705098
1776501247,200,,Aggregated,661.200000,658.300000,1,1,1,1,1,1,6,14,32,5000,5000,29966,29528,1,5.512894909114629,0.37755799712613225,5012.3744619995705,20.441200026696922
1776501248,200,,Aggregated,661.300000,658.400000,1,1,1,1,1,1,6,14,30,5000,5000,30624,30186,1,5.40982513047137,0.37755799712613225,5012.3744619995705,20.431720219435736
1776501249,200,,Aggregated,661.300000,658.400000,1,1,1,1,1,1,6,14,30,5000,5000,31309,30856,1,5.316192973187492,0.37755799712613225,5012.3744619995705,20.435785237471652
1776501250,200,,Aggregated,659.000000,656.100000,1,1,1,1,1,1,6,14,30,5000,5000,31968,31515,1,5.22173016026984,0.37755799712613225,5012.3744619995705,20.4268018018018
1776501251,200,,Aggregated,659.600000,656.700000,1,1,1,1,1,1,6,15,30,5000,5000,32624,32123,1,5.153872536614366,0.37755799712613225,5012.3744619995705,20.462328347229032
1776501252,200,,Aggregated,662.100000,660.300000,1,1,1,1,1,1,6,15,30,5000,5000,33261,32760,1,5.069093868987538,0.37755799712613225,5012.3744619995705,20.453474038663902
