Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/data (chaos-500),9183,9183,1,0.7651161786863934,0.39421099791070446,18.962451998959295,19.943373625176957,30.668367017025645,30.668367017025645,1,1,1,1,1,1,1,2,12,19,19
GET,/api/data (chaos-delay-10000ms),3124,3124,1,79.17859425196511,0.402042998757679,5002.269118995173,19.937259923175414,10.433189432776665,10.433189432776665,1,1,1,1,1,1,2,5000,5000,5000,5000
GET,/api/data (chaos-delay-6000ms),3143,3143,1,91.43505432994863,0.4051139985676855,5008.576524000091,19.927457842825326,10.496643529839007,10.496643529839007,1,1,1,1,1,1,5,5000,5000,5000,5000
GET,/api/data (chaos-delay-8000ms),2979,2979,1,94.76926889995043,0.3922909963876009,5052.388625001186,19.924806982208796,9.948934481511422,9.948934481511422,1,1,1,1,1,1,8,5000,5000,5100,5100
GET,/api/data (normal),165289,163134,1,0.9565603668780043,0.37215399788692594,97.88681600184646,20.424353707748246,552.0139078598662,544.8168773772691,1,1,1,1,1,1,2,12,25,60,98
GET,/health,9225,9102,1,0.7541767765719287,0.3951159960706718,26.264093001373112,19.76,30.808633968426612,30.397852182180923,1,1,1,1,1,1,1,2,9,26,26
,Aggregated,192943,190665,1,5.126613587270749,0.37215399788692594,5052.388625001186,20.346003742037805,644.3696762894456,636.7618640206027,1,1,1,1,1,1,2,12,35,5000,5100
